settlement-id	settlement-start-date	settlement-end-date	deposit-date	total-amount	currency	transaction-type	order-id	merchant-order-id	adjustment-id	shipment-id	marketplace-name	amount-type	amount-description	amount	fulfillment-id	posted-date	posted-date-time	order-item-code	merchant-order-item-id	merchant-adjustment-item-id	sku	quantity-purchased	promotion-id
27503974682	19.07.2026 03:38:02 UTC	24.07.2026 08:19:23 UTC	26.07.2026 08:19:23 UTC	25584.69	INR																		
27503974682						Order	406-1337074-3384315	406-1337074-3384315		Tw7BQ5164	Amazon.in	ItemPrice	Principal	1737.29	AFN	23.07.2026	23.07.2026 18:21:50 UTC	65135803874002			E4-1PV8-SSFN	1	
27503974682						Order	406-1337074-3384315	406-1337074-3384315		Tw7BQ5164	Amazon.in	ItemPrice	Product Tax	312.71	AFN	23.07.2026	23.07.2026 18:21:50 UTC	65135803874002			E4-1PV8-SSFN	1	
27503974682						Order	406-1337074-3384315	406-1337074-3384315		Tw7BQ5164	Amazon.in	ItemPrice	Shipping	33.90	AFN	23.07.2026	23.07.2026 18:21:50 UTC	65135803874002			E4-1PV8-SSFN	1	
27503974682						Order	406-1337074-3384315	406-1337074-3384315		Tw7BQ5164	Amazon.in	ItemPrice	Shipping tax	6.10	AFN	23.07.2026	23.07.2026 18:21:50 UTC	65135803874002			E4-1PV8-SSFN	1	
27503974682						Order	406-1337074-3384315	406-1337074-3384315		Tw7BQ5164	Amazon.in	ItemTCS	TCS-IGST	-8.69	AFN	23.07.2026	23.07.2026 18:21:50 UTC	65135803874002			E4-1PV8-SSFN	1	
27503974682						Order	406-1337074-3384315	406-1337074-3384315		Tw7BQ5164	Amazon.in	ItemFees	Commission	-112.75	AFN	23.07.2026	23.07.2026 18:21:50 UTC	65135803874002			E4-1PV8-SSFN	1	
27503974682						Order	406-1337074-3384315	406-1337074-3384315		Tw7BQ5164	Amazon.in	ItemFees	Commission IGST	-20.30	AFN	23.07.2026	23.07.2026 18:21:50 UTC	65135803874002			E4-1PV8-SSFN	1	
27503974682						Order	406-1337074-3384315	406-1337074-3384315		Tw7BQ5164	Amazon.in	Promotion	Shipping discount	-33.90	AFN	23.07.2026	23.07.2026 18:21:50 UTC	65135803874002			E4-1PV8-SSFN	1	
27503974682						Order	406-1337074-3384315	406-1337074-3384315		Tw7BQ5164	Amazon.in	Promotion	Shipping tax discount	-6.10	AFN	23.07.2026	23.07.2026 18:21:50 UTC	65135803874002			E4-1PV8-SSFN	1	
27503974682						Order	407-1843550-0597168	407-1843550-0597168		TCwVDpPR9	Amazon.in	ItemPrice	Principal	2457.63	AFN	23.07.2026	23.07.2026 12:39:50 UTC	65279720759002			IS-6ZX0-RUZ7	1	
27503974682						Order	407-1843550-0597168	407-1843550-0597168		TCwVDpPR9	Amazon.in	ItemPrice	Product Tax	442.37	AFN	23.07.2026	23.07.2026 12:39:50 UTC	65279720759002			IS-6ZX0-RUZ7	1	
27503974682						Order	407-1843550-0597168	407-1843550-0597168		TCwVDpPR9	Amazon.in	ItemTCS	TCS-IGST	-12.29	AFN	23.07.2026	23.07.2026 12:39:50 UTC	65279720759002			IS-6ZX0-RUZ7	1	
27503974682						Order	407-1843550-0597168	407-1843550-0597168		TCwVDpPR9	Amazon.in	ItemFees	Commission	-159.50	AFN	23.07.2026	23.07.2026 12:39:50 UTC	65279720759002			IS-6ZX0-RUZ7	1	
27503974682						Order	407-1843550-0597168	407-1843550-0597168		TCwVDpPR9	Amazon.in	ItemFees	Commission IGST	-28.71	AFN	23.07.2026	23.07.2026 12:39:50 UTC	65279720759002			IS-6ZX0-RUZ7	1	
27503974682						Order	406-5930002-6288322	406-5930002-6288322		TVmYZrnP9	Amazon.in	ItemPrice	Principal	2457.63	AFN	23.07.2026	23.07.2026 15:31:42 UTC	65278300831122			IS-6ZX0-RUZ7	1	
27503974682						Order	406-5930002-6288322	406-5930002-6288322		TVmYZrnP9	Amazon.in	ItemPrice	Product Tax	442.37	AFN	23.07.2026	23.07.2026 15:31:42 UTC	65278300831122			IS-6ZX0-RUZ7	1	
27503974682						Order	406-5930002-6288322	406-5930002-6288322		TVmYZrnP9	Amazon.in	ItemPrice	Shipping	33.90	AFN	23.07.2026	23.07.2026 15:31:42 UTC	65278300831122			IS-6ZX0-RUZ7	1	
27503974682						Order	406-5930002-6288322	406-5930002-6288322		TVmYZrnP9	Amazon.in	ItemPrice	Shipping tax	6.10	AFN	23.07.2026	23.07.2026 15:31:42 UTC	65278300831122			IS-6ZX0-RUZ7	1	
27503974682						Order	406-5930002-6288322	406-5930002-6288322		TVmYZrnP9	Amazon.in	ItemTCS	TCS-IGST	-12.29	AFN	23.07.2026	23.07.2026 15:31:42 UTC	65278300831122			IS-6ZX0-RUZ7	1	
27503974682						Order	406-5930002-6288322	406-5930002-6288322		TVmYZrnP9	Amazon.in	ItemFees	Commission	-159.50	AFN	23.07.2026	23.07.2026 15:31:42 UTC	65278300831122			IS-6ZX0-RUZ7	1	
27503974682						Order	406-5930002-6288322	406-5930002-6288322		TVmYZrnP9	Amazon.in	ItemFees	Commission IGST	-28.71	AFN	23.07.2026	23.07.2026 15:31:42 UTC	65278300831122			IS-6ZX0-RUZ7	1	
